key,customer,order,amount,date,type,created_at,modified_at,payments mth/yr,modified_by,deleted
c4b21bc1,customer/PdiNiboIqk1Gckasektv,order/QUPyrrHMzWF8PiQAYKe4,GHC 800,21/04/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
452eb357,customer/vdiE3OWNMisy4LODMarn,order/dAczDhzCiSif4iMBLrlR,GHC 800,05/08/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
81d2dd04,customer/5spI83bpcalDMed44sWu,order/azL2mOZJiYzNeMnOWIyx,GHC 800,12/09/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
5a111476,customer/3QOLXypa8Pq4iOdzzlhB,order/fh9i7NoldiKhpELg1G3M,GHC 800,19/10/2023,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/10/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d9c58635,customer/gf8UmchVHSfuHNlK0Idl,order/2UAleUX85xn7z6aBppLS,GHC 800,24/10/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/10/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
261d2e90,customer/iWkHzEC1eFW1CboRvYMq,order/LSOKf21fn6zS0c8ukYDv,GHC 800,28/11/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/11/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e51b259d,customer/jDgbyCXWGJbc4QX6wRwG,order/DrPrT5mfgMQy9RvmNjXm,GHC 800,06/12/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jun, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f4c44d6c,customer/TUfuN2J1Pf3xURgpDn8v,order/htwLPola6KhuAZjaC8Bf,GHC 800,08/12/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
293bf98f,customer/5nQgBSt2ePnmHk19B4iA,order/zbsRWOqvEMSu47Q0oiAG,GHC 800,08/12/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e030ed63,customer/MfKYNMxRrEbsXPFhiIxJ,order/5kAk5Qe1tBGBHsJiflCG,GHC 800,18/12/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
afecc6a3,customer/jDgbyCXWGJbc4QX6wRwG,order/d5OHxeUZfNMPhgvVdPeV,GHC 800,28/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e03c38d0,customer/wiGSHHzviRHo74gXFhj3,order/6xel5XeSGi987q39omdt,GHC 800,11/01/24,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6755b578,customer/H1jnVOfcO0mgOc7VWYbj,order/Qhdrzb2bz8dDxmOvSPvN,GHC 800,07/12/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c9f86da5,customer/7xv5kh28MySwrfoc5VT5,order/B2JnKX9vAou1uDcRtFeU,GHC 800,08/12/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b423b171,customer/jDgbyCXWGJbc4QX6wRwG,order/DrPrT5mfgMQy9RvmNjXm,GHC 800,19/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
685ad635,#N/A,#N/A,375,20/02/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
78b13b6c,customer/x0xOFGO8AqNctJ4fZ7CM,order/NkTReiclJlpEIvcY9ReD,GHC 800,22/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3691756b,customer/GWPDKPI6991af3rGDCNI,order/Fg9IPbsQoENrdpSpYrwr,GHC 800,11/01/24,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c292a4c1,#N/A,#N/A,1200,27/02/2023,pos,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
438260ac,#N/A,#N/A,1600,27/02/2023,pos,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f28b413e,customer/aTLzLrYXIP3UU6EMVNgP,order/lF1KKplwD12UebdmtRsO,GHC 800,31/01/2024,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/01/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c189feee,#N/A,#N/A,700,23/02/2023,pos,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
91cf3d22,#N/A,#N/A,2900,23/02/2023,pos,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
1049d0d9,#N/A,#N/A,1250,23/02/2023,pos,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
013c1697,customer/7T1MP8XH4aauRux622al,order/ix6Oq8XSWCJ5L2gzcUWH,GHC 800,12/02/24,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
99cfc923,customer/ucgIsDo8pm1788s6t2aU,order/fz3H4zEPjLdHZaowSid4,GHC 800,12/02/24,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
83b13104,customer/NIOkUFvE96xFZF09tWRf,order/3iCrRCmCX9re6cxEGyzq,GHC 800,23/02/2024,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/02/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
da7fc28d,customer/M7T2bbpKR59sDNquiKXj,order/M4OWxXu63QPPbPZTUNK5,GHC 800,01/03/24,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d78150fc,customer/sHmFFyHuiPkXWZ2T1rd3,order/HYTOFZddY2rp1onIlA5I,GHC 800,29/02/2024,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/02/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
016d1406,customer/hm2wAe1O6sgz9Axd3lFe,order/sFcMQgWDFW3WlgSs3DNN,GHC 780,18/07/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
982073ba,customer/Exs0t38w6XvIOtg4Ryko,order/9OZtZL6Uvs8fv9BOMTsg,GHC 750,11/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4cd04ced,#N/A,#N/A,250,8/12/2022,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
644ab5ac,#N/A,#N/A,1100,16/02/2023,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c1f08a0e,customer/c2344OmqQ3hlTOEZEneO,order/2dGU9FkqMeYYRoQFYd91,GHC 750,20/04/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
826c9aed,customer/lWoxWK3JQ2pfFLMwrBbK,order/kZBUwkVrkUIk9o65r05C,GHC 750,28/09/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/09/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c004162a,customer/yB3Ddet54acUd7S8kTyF,order/mDeHGhy3UQnYJHFYFf9v,GHC 750,10/11/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e8a0f73d,customer/pObVzUwaFeMfMYOJBtjO,order/8iDkzFbPqAvrwJbh3T7q,GHC 750,14/11/2022,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
8856a450,customer/aKFX7MXe278ObHYQUDuK,order/58BXWlgFgb9yzZoF46Qx,GHC 750,15/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6f42fc95,customer/Vo6jfqJiHbHvYAmXz1Kq,order/lwVDkrCjZFh2W4whehVD,GHC 750,15/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e5c2f2bc,customer/64PPxyG9TaeNCk3qxye3,order/bDtxffM2jyo7ZN3CQox9,GHC 750,17/11/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b77f1951,customer/B7NB3HHji5O9nvWWCnq9,order/SeDbG6XUmiGbEsFs3f5Q,GHC 750,17/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2e083bbb,customer/faejbBpjSwqHGVxQtKRH,order/tYg1vOQe1xCF23V0pYm5,,24/02/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b05424a5,customer/pSt57OrxEEEhDVO7sOs6,order/otBS5ALuNIHV9N2makKT,GHC 750,18/11/2022,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ff5d6be5,customer/efv5nZWB1GbvMdYHYBap,order/WNKtf0RnT0GYROakA54a,GHC 750,18/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
63095ee9,customer/8nKfoiVIQgWRIbXKpIAb,order/f2jyKl7xGfukHqeafR7X,GHC 750,15/12/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/12/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
5870d606,customer/q3PqcyuOVumPJt2tF3Zb,#N/A,750,1/2/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
db1857d5,customer/UOqNDKG03oCQSsZMwjBz,order/HbXeK7NdxqgwlYci3BF1,GHC 750,03/01/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Mar, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
cb8e57cc,customer/7T1MP8XH4aauRux622al,order/ix6Oq8XSWCJ5L2gzcUWH,GHC 750,03/01/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Mar, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b0387ebb,customer/TL1toGv4CZFKvUpZlvio,order/BpieDEVA2g7I7PXoQCtz,GHC 750,17/12/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/12/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3dc3c200,customer/mrZ7TLrDosW1GMQOuViR,order/YriBgGaozqBMnMCRv0GU,GHC 750,23/02/2023,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/02/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
cbe44069,customer/6ZIlMpRu7ULnM2EbbZvq,order/MR83tNAoeIJUT1LFNoaY,GHC 750,17/02/2023,Side fasteners,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/02/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
93bce890,customer/9Sz8Jps6pevNtWznrmVL,order/0rCF0glGsgccIc4nqYhy,GHC 750,03/03/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Mar, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2e07f617,#N/A,#N/A,250,12/8/2022,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
cde67016,customer/w0DuCqMVM8BdcCSkyUE3,#N/A,1500,9/11/2022,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2ca15361,customer/1PpVM5zexZmOEtt7rEyS,order/cFXCacKifTYqyZM9VsVs,GHC 750,14/02/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/02/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
69bfec80,customer/GnzZU2Ee81hukfUYgNTs,order/neJrhDJcLw7JIuZoAtKd,GHC 750,01/02/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4559be54,customer/AYSt5nE0KsjJ3NOh9hjB,order/ruqTI1StKUGpAQCpOVSB,GHC 750,01/02/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
109f8c9f,customer/Ng9MYnLSSNG8OUieJS0w,order/LJEG8dVsdzfy0Y8eI2eW,GHC 750,09/03/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4af12bee,customer/8r1aHOfAmsl8uHFlp5Pr,order/gYWnqkM4zzcVBTcrwkmh,GHC 750,09/03/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
56508194,customer/frPx9U1bMl0bcAbGOsj2,order/3mDDmh7AALCDi6DQ6SsR,GHC 750,14/12/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/12/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
1963537e,customer/iXS9xJqAmddW7UwoExNF,order/5cIPle56w3miUzKCpNRm,GHC 750,02/03/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ad023629,customer/eZjQ3XfmZYsTw5ga0jOM,order/abOqgkWeLS0wGUhFU7eD,GHC 750,16/03/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
df2e9d8b,customer/CuHAk6JnxLPT12lqghoJ,order/8iiGN3Ih24WM6sYZnylV,GHC 750,16/03/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
85104257,customer/jf5KyooWQ84sGxE9qCP3,order/BBaa3D83Cwp507WUyQNR,GHC 750,15/03/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
43023f26,customer/Sf05zKphJpeCm85SB51n,order/2jMQN2bdkoqK0yRq7zPk,GHC 750,24/03/2023,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
af63d0a1,customer/6ZIlMpRu7ULnM2EbbZvq,order/jXkkqECe1c4fqTWSU5CK,GHC 750,30/03/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3596f2b5,customer/rtVM4a6DSggW6uq7RUry,order/AQd2rIQdeJQw21HGQHyZ,GHC 750,31/03/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
fe7c7ec8,customer/MN8SGmo3QNk58moi3WQ3,order/OK2HVWlnsKaopJCMvJlV,GHC 750,31/03/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0a39f60d,customer/DtodY6gHYxsydOJ3tbj7,order/Pq4cP34suIJKky8BDDbX,GHC 750,17/04/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0da0dbad,customer/nht9TTlunUP6vrQfRtTI,order/5KM5ETqTMuMlV06A7iAr,GHC 750,25/04/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
dc7dd7a1,customer/lWoxWK3JQ2pfFLMwrBbK,order/ZcXuGHLFXNEXAKlTqTof,GHC 750,20/04/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
acc16f71,customer/MOUZcjYbiDmBDzdEWKxf,order/FrXqMtFJkOszBXkl632g,GHC 750,06/04/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jun, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
684012a3,customer/PNxNKh1RvwPdga4iNM3E,order/vw0wNZ0SmeEArsu4mUXk,GHC 750,25/03/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/03/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7408571d,customer/64PPxyG9TaeNCk3qxye3,order/PCRSWDo9cCrsAnmNJ3Ms,GHC 750,13/01/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/01/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e6b80635,customer/m6pNJldIign5GQfKuwH1,order/E7l83ndVNVlpJDwtnWE6,GHC 750,02/06/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
59930f42,customer/VVpJL7EO2XtS4UZMp4QL,order/d0oQ2B5SnAPP154ObWgg,GHC 750,26/05/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,26/05/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d835189d,customer/GnzZU2Ee81hukfUYgNTs,order/DS4ieI2mgQeJcRJ0r3cu,GHC 750,01/04/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2118f5b2,customer/GnzZU2Ee81hukfUYgNTs,order/DS4ieI2mgQeJcRJ0r3cu,GHC 750,01/04/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
54756f5e,customer/eZjQ3XfmZYsTw5ga0jOM,order/8xViGGMnkdc7bCJSkUtP,GHC 750,28/04/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
09320a35,customer/MN8SGmo3QNk58moi3WQ3,order/OK2HVWlnsKaopJCMvJlV,GHC 750,21/04/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0a7966ca,#N/A,#N/A,450,14/04/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e1615aea,customer/gf8UmchVHSfuHNlK0Idl,order/0sWT8GujoOX70PrULLS1,GHC 750,15/06/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/06/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9d71700a,customer/gf8UmchVHSfuHNlK0Idl,#N/A,750,20/04/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
fc484d0f,customer/VLBfzAkxOsD99gxHOHUv,#N/A,1125,25/04/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
583a6de3,customer/ORxjg9g5TURl2BZy7WXk,order/tjKhtgNRtHUGK6RiEVK3,GHC 750,10/07/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
94d452e4,customer/Dbhy83c4QhxgHn6uvBx8,order/O3rB6Ye2GIkdH8XzAnfZ,GHC 750,20/07/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a935aa01,customer/1Tdes3t271aESdr2yd2D,order/mx99nNqxIoJt9q04oBVS,GHC 750,07/07/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
,#N/A,#N/A,,,,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6c08079f,#N/A,#N/A,1500,5/5/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
53a73bdf,customer/0AcNRuZ8rljMiOtrb0OF,order/Qis2WmWqC8qJAIznFLNn,GHC 750,16/08/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,16/08/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bb2f7151,customer/coP9CPqHFTkX8nrsozee,order/TWMmeGuy7MfupE9cvfT4,GHC 750,17/08/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/08/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
,#N/A,#N/A,,,,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e52a0be6,customer/F4yrSu2rwq18ruw1vGt2,order/CHPiDIjIsbJMz3xxZixh,GHC 750,14/07/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
8879fdb5,customer/vpOA79JKq3W2kcTfjLoV,#N/A,1200,17/05/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
046b8df7,#N/A,#N/A,200,25/05/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
35a1f6e4,customer/9A8ugi48a1eCNzBP4y7h,#N/A,375,1/6/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e9addd56,customer/lNnEqB08HgAfxzsWIJNv,order/CSCnU8sNhHVUv1M4PphZ,GHC 750,24/07/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,24/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a74f3f7d,customer/H6c7XdCp3q7ZTCOTXjfG,order/m8eW6fco8kV3Mmc0yJJb,GHC 750,12/09/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b93af0cc,customer/5e1AhzQfEupLspJhMgAh,order/MoQ3NAW4QZp8Xvvp7WiH,GHC 750,28/09/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/09/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e96e950a,customer/7T1MP8XH4aauRux622al,order/8Xr7Mvfw9drJbeBd9SRF,GHC 750,14/09/2023,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,14/09/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ac01395c,customer/Bgxp5OpGHOSkYD79utl8,order/ynkZiJkhFocik45EbhDG,GHC 750,15/09/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/09/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c5d329d3,customer/O4ibuvVolwNv8uXJYdgC,order/IL2XTlUCgszhN7mF4Nar,GHC 750,02/10/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
45c3ab22,customer/F6XnC3GdWBs3HFAiw153,order/m9QVusHn1ibtrvHkkQjP,GHC 750,29/09/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/09/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4c5d33e8,customer/4a3NTMd9ebOOr9VsF9QV,order/pXrokvKXwHw6eljl4Ach,GHC 750,13/10/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/10/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bc435880,customer/kDiDVwtZh5F7Wa9eaoLS,order/LO3wsqZ4cxrqUj6UpNRX,GHC 750,20/10/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/10/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d9f0e7c3,customer/pf6aJLEK96QSiYDzwvQe,order/Uaz9UO5leyVl6mizUI3r,GHC 750,20/10/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/10/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e4acbfa2,customer/fgxxee1iC5YYuFQ2ofVw,order/sSMVrTlFUyg0J2UnJWbd,GHC 750,31/05/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/05/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
8df48c4c,customer/06iCopF75iHnjtxZZUmN,order/Wdq924uq5yaVLu2sobha,GHC 750,11/04/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
76a6f93e,customer/iWkHzEC1eFW1CboRvYMq,order/KlaWeJ83gcTuHSZIQM9b,GHC 750,30/04/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
